,Unnamed: 0,team,points,players,date_start
7828,7828.0,['TYLOO'],['(20 points)'],"['Summer', 'Attacker', 'somebody', 'SLOWLY', 'DANK1NG']",7/2/2022
7829,7829.0,['Lynn Vision'],['(14 points)'],"['expro', 'Westmelon', 'z4kr', 'Roninbaby', 'Starry']",7/2/2022
7830,7830.0,['Steel Helmet'],['(4 points)'],"['captainMo', 'xiaosaGe', 'AE', 'nighttime', 'Ayeon']",7/2/2022
7831,7831.0,['Checkmate'],['(9 points)'],"['kabal', 'nin9', 'Bart4k', 'bLitz', 'Techno']",7/2/2022
7832,7832.0,['D13'],['(5 points)'],"['tamir', 'shinobi', 'Annihilation', 'yAmi', 'xerolte']",7/2/2022
7833,7833.0,['Renewal'],['(3 points)'],"['dobu', 'NEUZ', 'rate']",7/2/2022
7834,7834.0,['ARAVT'],['(1 points)'],"['ROUX', 'Jin', 'ariucle', 'Tugu', 'controlez']",7/2/2022
7835,7835.0,['Renegades'],['(15 points)'],"['Sico', 'aliStair', 'INS', 'Hatz']",7/2/2022
7836,7836.0,['Looking For Org'],['(15 points)'],"['ap0c', 'sterling', 'hazr', 'Liki', 'SaVage']",7/2/2022
7837,7837.0,['ORDER'],['(12 points)'],"['USTILO', 'J1rah', 'ekul', 'Valiance', 'Vexite']",7/2/2022
7838,7838.0,['VERTEX'],['(11 points)'],"['BRACE', 'apocdud', 'pz', 'Roflko', 'ADDICT']",7/2/2022
7839,7839.0,['Paradox'],['(10 points)'],"['dangeR', 'chelleos', 'DannyG', 'nettik', 'asap']",7/2/2022
7840,7840.0,['1620 Kings'],['(7 points)'],"['cookie', 'yellow', 'cheeseball', 'nauh', 'forevint']",7/2/2022
7841,7841.0,['ex-FURY'],['(7 points)'],"['toM', 'oliff', 'callum_murray', 'bandit', 'tallaj']",7/2/2022
7842,7842.0,['Overt'],['(6 points)'],"['SkulL', 'ObZen', 'rekonz', 'damyo', 'Fiend']",7/2/2022
7843,7843.0,['8Ballers'],['(5 points)'],"['Prodigy', 'bogeymanh', 'Kobe', 'Shoey', 'JoolzCheat']",7/2/2022
7844,7844.0,['Caught off Guard'],['(4 points)'],"['kibstar', 'viridian', 'kayoh', 'BaN4na', 'Terryyy']",7/2/2022
7845,7845.0,['Alke'],['(3 points)'],"['cl0ver', 'Mr Shark', 'Oily', 'slipary', 'Velocity']",7/2/2022
7846,7846.0,['Dynasty'],['(3 points)'],"['yourwombat', 'swede', 'versa', 'nexar', 'rhys']",7/2/2022
7847,7847.0,['Kanga'],['(2 points)'],"['DANZ', 'm0nt', 'Edlinn', 'TjP', 'Sliimey']",7/2/2022
7848,7848.0,['Apocalypse'],['(1 points)'],"['end[R]', 'jayketh', 'Craftyy', 'harbor', 'ep1phany']",7/2/2022
7849,7849.0,['Collateral'],['(1 points)'],"['Screts', 'antwon', 'Zym', 'rayn', 'streaty']",7/2/2022
7850,7850.0,['ex-Lese'],['(1 points)'],"['kyson', 'Mes', 'deqny', 'Archie', 'supar']",7/2/2022
7851,7851.0,['Complexity'],['(41 points)'],"['JT', 'floppy', 'Grim', 'junior', 'FaNg']",31/1/2022
7852,7852.0,['Party Astronauts'],['(31 points)'],"['djay', 'Jonji', 'ben1337', 'PwnAlone', 'cynic']",31/1/2022
7853,7853.0,['ChocoCheck'],['(21 points)'],"['JazzPimp', 'XotiC', 'nosraC', 'CLASIA', 'jeorgesnorts']",31/1/2022
7854,7854.0,['RBG'],['(17 points)'],"['Walco', 'wiz', 'jitter', 'HexT', 'chop']",31/1/2022
7855,7855.0,['Liquid'],['(16 points)'],"['shox', 'nitr0', 'NAF', 'EliGE', 'oSee']",31/1/2022
7856,7856.0,['Orgless'],['(14 points)'],"['daps', 'Infinite', 'Swisher', 'Bwills', 'Minus']",31/1/2022
7857,7857.0,['Third Impact'],['(14 points)'],"['RZU', 'xCeeD', 'Danejoris', 'grape', 'JAM']",31/1/2022
7858,7858.0,['Strife'],['(12 points)'],"['aris', 'stamina', 'cxzi', 'J0LZ', 'SLIGHT']",31/1/2022
7859,7859.0,['InControl'],['(9 points)'],"['krotomo', 'STRiiDER', 'Andrew', 'arcade', 'spek']",31/1/2022
7860,7860.0,['Evil Geniuses'],['(9 points)'],"['RUSH', 'autimatic', 'Stewie2K', 'Brehze', 'CeRq']",31/1/2022
7861,7861.0,['Eros'],['(8 points)'],"['shutout', 'freshie', 'BeaKie', 'omniscient', 'JTMythic']",31/1/2022
7862,7862.0,['Brazen'],['(8 points)'],"['heretic', 'SolGoat', 'Sway', 'pengnax', 'Izik']",31/1/2022
7863,7863.0,['X13'],['(7 points)'],"['halo', 'Makzwell', 'scar', 'Lemonz', 'garfield']",31/1/2022
7864,7864.0,['Disconnected'],['(6 points)'],"['stanislaw', 'SPERMY', 'Delta9', 'Ghostii', 'silas']",31/1/2022
7865,7865.0,['voLante'],['(6 points)'],"['GRAHAM', 'taiwi', 'garret', 'Tender']",31/1/2022
7866,7866.0,['ONET4P'],['(6 points)'],"['walker', 'consti', 'Elk', 'Fr3nk1e', 'Pol0']",31/1/2022
7867,7867.0,['Kinship Black'],['(4 points)'],"['Cryptic', 'jaro', 'niise', 'Florence', 'clipsanity']",31/1/2022
7868,7868.0,['Coldest Riders'],['(4 points)'],"['tweiss', 'Drew', 'landmaz']",31/1/2022
7869,7869.0,['PG'],['(4 points)'],"['Louie', 'captai', 'Nixs', 'Arktos', 'Joshyy']",31/1/2022
7870,7870.0,['ex-Northern Forces'],['(4 points)'],"['Wilky', 'EllisoN', 'D4rtyMontana', 'sam']",31/1/2022
7871,7871.0,['Kinship'],['(3 points)'],"['1kyle', 'Livid', 'Average', 'rezy1on']",31/1/2022
7872,7872.0,['CLG Red'],['(3 points)'],"['di^', 'GooseBreeder', 'Emy', 'Juli', 'uhKelsie']",31/1/2022
7873,7873.0,['Levitate'],['(2 points)'],"['Drewtheshrew', 'bootylord', 'jermanji', 'JBa']",31/1/2022
7874,7874.0,['Davenport University'],['(2 points)'],"['CoJoMo', 'Pugg', 'slomotion', 'BeBO']",31/1/2022
7875,7875.0,['Omega'],['(2 points)'],"['gir', 'Mellow', 'Talen', 'zebra', 'LukeK']",31/1/2022
7876,7876.0,['Touch Point'],['(2 points)'],"['TiCx', 'PoseidoNN', 'Beastman', 'flixxy', 'xCAPE']",31/1/2022
7877,7877.0,['Valors'],['(1 points)'],"['droid', 'nero', 'Geek', 'castro', 'WOOHOO']",31/1/2022
7878,7878.0,['All Gas No Brakes'],['(1 points)'],"['Stx', 'NICKHALDEN', 'davd', 'febreeze']",31/1/2022
7879,7879.0,['Big Chillin'],['(1 points)'],"['Munk', 'JDubs', 'Xzen', 'Subarashii']",31/1/2022
7880,7880.0,['Leviatan'],['(10 points)'],"['reversive', 'DILLION1', '1962', 'tom1jed']",31/1/2022
7881,7881.0,['River Plate'],['(9 points)'],"['minimal', 'arieldidi', 'MRN1', 'guidimon', 'atarax1a']",31/1/2022
7882,7882.0,['Stone'],['(5 points)'],"['Andrew', 'ABM', 'fusco', 'Hezz', 'naz']",31/1/2022
7883,7883.0,['Coscu Army'],['(3 points)'],"['restikk', 'nhl', 'jotti', '648', 'FRANAR']",31/1/2022
7884,7884.0,['9z Academy'],['(3 points)'],"['KAISER', 'relentless', 'buda', 'righi', 'mt1']",31/1/2022
7885,7885.0,['Malvinas'],['(1 points)'],"['ramuljas', 'kissmyass', 'gatito', 'dgn', 'TIKO']",31/1/2022
7886,7886.0,['GODSENT'],['(111 points)'],"['TACO', 'felps', 'dumau', 'b4rtiN', 'latto']",31/1/2022
7887,7887.0,['FURIA'],['(108 points)'],"['arT', 'yuurih', 'KSCERATO', 'saffee', 'drop']",31/1/2022
7888,7888.0,['paiN'],['(28 points)'],"['PKL', 'NEKIZ', 'hardzao', 'biguzera']",31/1/2022
7889,7889.0,['MIBR'],['(22 points)'],"['chelo', 'exit', 'WOOD7', 'Tuurtle', 'JOTA']",31/1/2022
7890,7890.0,['Sharks'],['(16 points)'],"['jnt', 'Lucaozy', 'zevy', 'chay', 'matios']",31/1/2022
7891,7891.0,['Isurus'],['(16 points)'],"['Noktse', 'DeStiNy', 'ALLE', 'deco', 'Gafolo']",31/1/2022
7892,7892.0,['TeamOne'],['(15 points)'],"['Maluk3', 'trk', 'keiz', 'pesadelo', 'xns']",31/1/2022
7893,7893.0,['00NATION'],['(8 points)'],"['kNgV-', 'coldzera', 'leo_drk', 'malbsMd', 'vsm']",31/1/2022
7894,7894.0,['Liberty'],['(7 points)'],"['remix', 'dok', 'skullz', 'kye', 'cidZzZ']",31/1/2022
7895,7895.0,['Los Grandes'],['(7 points)'],"['land1n', 'caike', 'mawth', 'tatazin', 'kai']",31/1/2022
7896,7896.0,['ELEVATE'],['(5 points)'],"['SKip', 'naitte', 'supLex', 'paiva', 'koala']",31/1/2022
7897,7897.0,['Redragon'],['(5 points)'],"['fp1', 'BRNZ1K', 'kurg4n', 'lealziNho', 'proSHOW']",31/1/2022
7898,7898.0,['SWS'],['(4 points)'],"['DANVIET', 'w1', 'gbb', 'bsd']",31/1/2022
7899,7899.0,['Meta BR'],['(4 points)'],"['Demonos', 'Leomonster', 'desh', 'CutzMeretz', 'Alisson']",31/1/2022
7900,7900.0,['FURIA Academy'],['(4 points)'],"['zmb', 'kauez', 'decenty', 'HPS', 'Bruninho']",31/1/2022
7901,7901.0,['Stars Horizon'],['(4 points)'],"['GYZER', 'lukz', 'vLa', 'UnK', 'hoax']",31/1/2022
7902,7902.0,['Liberty fe'],['(2 points)'],"['REGIANE', 'ujliana', 'josi', 'MIZZY', 'ferzy']",31/1/2022
7903,7903.0,['Black Dragons'],['(1 points)'],"['r4ul', 'ponter', 'detr0ittJ', 'fREQ', 'brn$']",31/1/2022
7904,7904.0,['MIBR Academy'],['(1 points)'],"['BobZ', 'card', 'lub', 'brnz4n', 'insani']",31/1/2022
7905,7905.0,['Santos'],['(1 points)'],"['DebornY', 'beg0d', 'jAPA', 'STRIKER']",31/1/2022
7906,7906.0,['Asterys'],['(1 points)'],"['dukka', 'Torres', 'ph1']",31/1/2022
7907,7907.0,['MIBR fe'],['(0 points)'],"['fly', 'bizinha', 'Cellax']",31/1/2022
7908,7908.0,['Cruzeiro fe'],['(0 points)'],"['insane', 'Samys', 'armk4m', 'hera', 'kati']",31/1/2022
7909,7909.0,['SKADE'],['(44 points)'],"['bubble', 'dream3r', 'SHiPZ', 'dennyslaw', 'Rainwaker']",31/1/2022
7910,7910.0,['FATE'],['(9 points)'],"['niki1', 'Patrick', 'rafftu', 'shaiK', 'hybrid']",31/1/2022
7911,7911.0,['Endangered'],['(2 points)'],"['doublemagic', 'POP0V', 'viltrex']",31/1/2022
7912,7912.0,['SINNERS'],['(32 points)'],"['ZEDKO', 'beastik', 'SHOCK', 'NEOFRAG', 'forsyy']",31/1/2022
7913,7913.0,['Entropiq Prague'],['(14 points)'],"['AJTT', 'leckr', 'HONES', 'MoriiSko', 'KWERTZZ']",31/1/2022
7914,7914.0,['ECLOT'],['(13 points)'],"['Valencio', 'ZED', 'K1-FiDa', 'capseN', 'nbqq']",31/1/2022
7915,7915.0,['eSuba'],['(12 points)'],"['Pechyn', 'Blogg1s', 'desty', 'Levi', 'sAvana1']",31/1/2022
7916,7916.0,['Heroic'],['(251 points)'],"['cadiaN', 'refrezh', 'stavn', 'TeSeS', 'sjuush']",31/1/2022
7917,7917.0,['Astralis'],['(218 points)'],"['Xyp9x', 'gla1ve', 'k0nfig', 'Lucky', 'blameF']",31/1/2022
7918,7918.0,['ECSTATIC'],['(72 points)'],"['FASHR', 'Daffu', 'WolfY', 'birdfromsky', 'maNkz']",31/1/2022
7919,7919.0,['Copenhagen Flames'],['(70 points)'],"['HooXi', 'nicoodoz', 'roeJ', 'jabbi', 'Zyphon']",31/1/2022
7920,7920.0,['Tricked'],['(20 points)'],"['larsen', 'kiR', 'kwezz', 'IceBerg', 'PR1mE']",31/1/2022
7921,7921.0,['MASONIC'],['(13 points)'],"['blaq', 'Queenix', 'm4tt', 'kraghen', 'J3nsyy']",31/1/2022
7922,7922.0,['Los Reyes'],['(10 points)'],"['PERCY', 'alexsomfan', 'Ryxxo', 'Patti', 'jarko']",31/1/2022
7923,7923.0,['Astralis Talent'],['(10 points)'],"['Altekz', 'Fessor', 'vigg0', 'brzer', 'MistR']",31/1/2022
7924,7924.0,['Fjerritslev Gymnasium'],['(6 points)'],"['leakz', 'V1kz-', 'Bonfire', 'Boye', 'Scr0b']",31/1/2022
7925,7925.0,['DREAM'],['(5 points)'],"['zibron', 'Anlelele', 'Vaegten', 'kroK']",31/1/2022
7926,7926.0,['CEPTER'],['(2 points)'],"['mupzG', 'vester', 'zypztw', 'Toft', 'Tauson']",31/1/2022
7927,7927.0,['HAVU'],['(12 points)'],"['Aerial', 'xseveN', 'sLowi', 'ottoNd', 'Sm1llee']",31/1/2022
7928,7928.0,['KOVA'],['(11 points)'],"['uli', 'Twixie', 'spargo', 'zks', 'Airax']",31/1/2022
7929,7929.0,['Conquer'],['(8 points)'],"['Elfern', 'Choco', 'Jimpphat', 'Jerppa', 'myltsi']",31/1/2022
7930,7930.0,['Vitality'],['(415 points)'],"['apEX', 'dupreeh', 'Magisk', 'ZywOo', 'misutaaa']",31/1/2022
7931,7931.0,['HEET'],['(50 points)'],"['bodyy', 'Lucky', 'Djoko', 'Ex3rcice', 'afro']",31/1/2022
7932,7932.0,['Ambush'],['(8 points)'],"['SIXER', 'devoduvek', 'wasiNk', 'drac', 'SoneSb']",31/1/2022
7933,7933.0,['Exalty'],['(5 points)'],"['xerus', 'POWELS', 'Zeusa', 'Snobling', 'LKS']",31/1/2022
7934,7934.0,['BIG'],['(107 points)'],"['tabseN', 'tiziaN', 'syrsoN', 'k1to', 'faveN']",31/1/2022
7935,7935.0,['BIG Academy'],['(12 points)'],"['prosus', 'Krimbo', 's1n', 'Aqua', 'hyped']",31/1/2022
7936,7936.0,['cowana'],['(9 points)'],"['kRYSTAL', 'stfN', 'kressy', 'PANIX', 'glaVed']",31/1/2022
7937,7937.0,['ALTERNATE aTTaX'],['(6 points)'],"['awzek', 'cello', 'FreeZe', 'skyye', 'mave']",31/1/2022
7938,7938.0,['NLG'],['(3 points)'],"['maRky', 'OKOLICIOUZ', 'PerX', 'pdy', 'red']",31/1/2022
7939,7939.0,['BLINK'],['(6 points)'],"['sinnopsyy', 'gxx-', 'gulito']",31/1/2022
7940,7940.0,['777'],['(12 points)'],"['akez', 'H4RR3', 'mikki', 'Grus', 'Ruyter']",31/1/2022
7941,7941.0,['Apeks Rebels'],['(7 points)'],"['SLY', 'shyyne', 'sense', 'H0land', 'Trax']",31/1/2022
7942,7942.0,['FOXED'],['(1 points)'],"['envi', 'fibb0', 'Nasty', 'Akamy', 'miko']",31/1/2022
7943,7943.0,['MOUZ NXT'],['(39 points)'],"['JDC', 'siuhy', 'mhL', 'szejn', 'xertioN']",31/1/2022
7944,7944.0,['Wisla Krakow'],['(29 points)'],"['SZPERO', 'snatchie', 'jedqr', 'Goofy', 'Sobol']",31/1/2022
7945,7945.0,['AGO'],['(17 points)'],"['Furlan', 'leman', 'Grashog', 'F1KU', 'kRaSnaL']",31/1/2022
7946,7946.0,['PACT'],['(16 points)'],"['MINISE', 'reatz', 'lunAtic', 'maaryy', 'bnox']",31/1/2022
7947,7947.0,['Anonymo'],['(15 points)'],"['innocent', 'oskarish', 'tudsoN', 'Vegi', 'Demho']",31/1/2022
7948,7948.0,['UNGENTIUM'],['(12 points)'],"['EXUS', 'GruBy', 'Sidney', 'm4tthi', 'Prism']",31/1/2022
7949,7949.0,['HONORIS'],['(11 points)'],"['TaZ', 'NEO', 'mouz', 'reiko', 'fr3nd']",31/1/2022
7950,7950.0,['GameAgents'],['(8 points)'],"['Klameczka', 'bajmi', 'AxEcHo', 'Flayy']",31/1/2022
7951,7951.0,['MONKE'],['(3 points)'],"['Snax', 'Markoś', 'nawrot', 'KEi', 'Kylar']",31/1/2022
7952,7952.0,['SAW'],['(25 points)'],"['arki', 'MUTiRiS', 'rmn', 'JUST', 'stadodo']",31/1/2022
7953,7953.0,['FTW'],['(11 points)'],"['story', 'DDias', 'ewjerkz', 'arrozdoce', 'Ag1l']",31/1/2022
7954,7954.0,['OFFSET'],['(9 points)'],"['RIZZZ', 'EasTor', 'shellzi', 'snapy', 'Slaxx']",31/1/2022
7955,7955.0,['N2E'],['(2 points)'],"['watson', 'tyko', 'suka', 'Didjey', 'Log1cz']",31/1/2022
7956,7956.0,['equipa'],['(2 points)'],"['Aidy', 'D7', 'JennyR', 'Aida', 'KILLITAST']",31/1/2022
7957,7957.0,['OneTap'],['(14 points)'],"['GEOHYPE', 'ADRON', 'smekk-', 'swiiffter', 'MoDo']",31/1/2022
7958,7958.0,['Nexus'],['(12 points)'],"['BTN', 'SEMINTE', 'XELLOW', 'ragga', 'lauNX']",31/1/2022
7959,7959.0,['Infinite'],['(2 points)'],"['zewts', 'zrkk', 'FLVSH', 'laules', 'waZz']",31/1/2022
7960,7960.0,['Ninjas in Pyjamas'],['(237 points)'],"['es3tag', 'REZ', 'hampus', 'Plopski', 'phzy']",31/1/2022
7961,7961.0,['GamerLegion'],['(44 points)'],"['Zero', 'RuStY', 'iM', 'eraa', 'isak']",31/1/2022
7962,7962.0,['Dignitas'],['(41 points)'],"['f0rest', 'friberg', 'Lekr0', 'hallzerk', 'HEAP']",31/1/2022
7963,7963.0,['Savage'],['(28 points)'],"['twist', 'draken', 'PlesseN', 'grux', 'dezon']",31/1/2022
7964,7964.0,['Young Ninjas'],['(11 points)'],"['Jackinho', 'Sapec', 'ztr', 'LNZ', 'Ro1f']",31/1/2022
7965,7965.0,['Lemondogs'],['(6 points)'],"['xelos', 'hemzk9', 'ZER', 'Svedjehed']",31/1/2022
7966,7966.0,['Kappa Bar'],['(6 points)'],"['AlekS', 'Karma', 'pupcake', 'zeak', 'FjanT']",31/1/2022
7967,7967.0,['Lilmix'],['(2 points)'],"['quix', 'hns', 'bq', 'hype', 'bobeksde']",31/1/2022
7968,7968.0,['fnatic'],['(130 points)'],"['KRIMZ', 'ALEX', 'smooya', 'Brollan', 'mezii']",31/1/2022
7969,7969.0,['Into the Breach'],['(18 points)'],"['isk', 'Tadpole', 'Adam9130', 'CYPHER', 'dobbo']",31/1/2022
7970,7970.0,['ex-Coalesce'],['(15 points)'],"['Ping', 'arTisT', 'Extinct', 'Girafffe', 'volt']",31/1/2022
7971,7971.0,['ex-Feenix'],['(3 points)'],"['husky', 'Mad', 'Dutchy', 'JamieG', 'LVN']",31/1/2022
7972,7972.0,['Natus Vincere'],['(1000 points)'],"['s1mple', 'electroNic', 'Boombl4', 'Perfecto', 'b1t']",31/1/2022
7973,7973.0,['Gambit'],['(585 points)'],"['HObbit', 'interz', 'Ax1Le', 'sh1ro', 'nafany']",31/1/2022
7974,7974.0,['Entropiq'],['(176 points)'],"['NickelBack', 'Krad', 'Lack1', 'El1an', 'Forester']",31/1/2022
7975,7975.0,['K23'],['(73 points)'],"['neaLaN', 'xsepower', 'n0rb3r7', 'X5G7V', 'fame']",31/1/2022
7976,7976.0,['forZe'],['(61 points)'],"['Jerry', 'zorte', 'shalfey', 'KENSI', 'Norwi']",31/1/2022
7977,7977.0,['1WIN'],['(24 points)'],"['flamie', 'TRAVIS', 'glowiing', 'fostar', 'deko']",31/1/2022
7978,7978.0,['1shot'],['(24 points)'],"['GreK', 'Get_Jeka', 'faydett', 'FpSSS', 'Synyx']",31/1/2022
7979,7979.0,['AVE'],['(18 points)'],"['waterfaLLZ', 'svyat', 'Porya', 'sugaR', 'Raijin']",31/1/2022
7980,7980.0,['Spirit Academy'],['(13 points)'],"['S0tF1k', 'KaiR0N-', 'zont1x', 'ArtFr0st', 'notineki']",31/1/2022
7981,7981.0,['GMT'],['(10 points)'],"['DavCost', 'RAiLWAY', 'ProbLeM', 'JIaYm', 'floweaN']",31/1/2022
7982,7982.0,['Singularity'],['(8 points)'],"['GuardiaN', 'seized', 'clax', 'SELLTER', 'd1Ledez']",31/1/2022
7983,7983.0,['VP.Prodigy'],['(7 points)'],"['r3salt', 'cheerful', 'lom1k', 'delus1onn']",31/1/2022
7984,7984.0,['DNG'],['(6 points)'],"['fix', 'facecrack', 'PASHANOJ', 'scoobyxie', 'Gospadarov']",31/1/2022
7985,7985.0,['Born in the East'],['(5 points)'],"['exCi', 'sstiNiX', 'meerkat', 'aizAa', 'anttzz']",31/1/2022
7986,7986.0,['Spirit'],['(4 points)'],"['degster', 'magixx', 'Patsi']",31/1/2022
7987,7987.0,['Galaxy Racer fe'],['(3 points)'],"['vilga', 'ANa', 'tory', 'twenty3']",31/1/2022
7988,7988.0,['Websterz'],['(1 points)'],"['klydeep', 'killmatic', 'Re1GN', 'autostop']",31/1/2022
7989,7989.0,['EC Kyiv'],['(14 points)'],"['uQlutzavr', 'Smash', 'byr9', 's4ltovsk1yy', 'amster']",31/1/2022
7990,7990.0,['Run or Die'],['(8 points)'],"['Psycho', 'SENSEi', 'j3kie', 'neiter2k', 'Kvem']",31/1/2022
7991,7991.0,['B8'],['(8 points)'],"['cptkurtka023', 'DemQQ', 'kr1vda', 'Hkta', 'r1nkle']",31/1/2022
7992,7992.0,['HellRaisers'],['(8 points)'],"['Templ', '7oX1C', 'alex666', 'w0nderful', 'OWNER']",31/1/2022
7993,7993.0,['NAVI Junior'],['(8 points)'],"['headtr1ck', 'latt1kk', 'fen2k', 'UNBR0KEN', 'nipl']",31/1/2022
7994,7994.0,['Doge Soldiers'],['(4 points)'],"['Sergiz', 'Qweall', 'Wonderful_Y']",31/1/2022
7995,7995.0,['okura'],['(3 points)'],"['t0kk', '1mpact', 'm1she4ka']",31/1/2022
7996,7996.0,['Leo'],['(3 points)'],"['fenny', 'sleiden', 'Maha', 'muR', 'eightz999']",31/1/2022
7997,7997.0,['IKIGAI'],['(2 points)'],"['rinji', 'Dorz14', 'munch', 'Avian', 'Sijeyy']",31/1/2022
7998,7998.0,['Sestri'],['(1 points)'],"['morex', 'sashqua', 'Malkiss']",31/1/2022
7999,7999.0,['GUESS'],['(0 points)'],"['AiyvaN', 'kenzor', 'h1glaiN', 'v1ze', 'madara']",31/1/2022
8000,8000.0,['TYLOO'],['(20 points)'],"['Summer', 'Attacker', 'somebody', 'SLOWLY', 'DANK1NG']",31/1/2022
8001,8001.0,['Lynn Vision'],['(14 points)'],"['expro', 'Westmelon', 'z4kr', 'Roninbaby', 'Starry']",31/1/2022
8002,8002.0,['Steel Helmet'],['(4 points)'],"['captainMo', 'xiaosaGe', 'AE', 'nighttime', 'Ayeon']",31/1/2022
8003,8003.0,['D13'],['(9 points)'],"['tamir', 'shinobi', 'Annihilation', 'yAmi', 'xerolte']",31/1/2022
8004,8004.0,['Checkmate'],['(8 points)'],"['kabal', 'nin9', 'Bart4k', 'bLitz', 'Techno']",31/1/2022
8005,8005.0,['Renewal'],['(3 points)'],"['dobu', 'NEUZ', 'rate']",31/1/2022
8006,8006.0,['ARAVT'],['(1 points)'],"['ROUX', 'Jin', 'ariucle', 'Tugu', 'controlez']",31/1/2022
8007,8007.0,['Renegades'],['(15 points)'],"['Sico', 'aliStair', 'INS', 'Hatz']",31/1/2022
8008,8008.0,['Looking For Org'],['(14 points)'],"['ap0c', 'sterling', 'hazr', 'Liki', 'SaVage']",31/1/2022
8009,8009.0,['ORDER'],['(13 points)'],"['USTILO', 'J1rah', 'ekul', 'Valiance', 'Vexite']",31/1/2022
8010,8010.0,['VERTEX'],['(11 points)'],"['BRACE', 'apocdud', 'pz', 'Roflko', 'ADDICT']",31/1/2022
8011,8011.0,['Paradox'],['(10 points)'],"['dangeR', 'chelleos', 'DannyG', 'nettik', 'asap']",31/1/2022
8012,8012.0,['1620 Kings'],['(7 points)'],"['cookie', 'yellow', 'cheeseball', 'nauh', 'forevint']",31/1/2022
8013,8013.0,['Overt'],['(7 points)'],"['SkulL', 'ObZen', 'rekonz', 'damyo', 'Fiend']",31/1/2022
8014,8014.0,['ex-FURY'],['(6 points)'],"['toM', 'oliff', 'callum_murray', 'bandit', 'tallaj']",31/1/2022
8015,8015.0,['Caught off Guard'],['(5 points)'],"['kibstar', 'viridian', 'kayoh', 'BaN4na', 'Terryyy']",31/1/2022
8016,8016.0,['8Ballers'],['(4 points)'],"['Prodigy', 'bogeymanh', 'Kobe', 'Shoey', 'JoolzCheat']",31/1/2022
8017,8017.0,['Dynasty'],['(3 points)'],"['yourwombat', 'swede', 'versa', 'nexar', 'rhys']",31/1/2022
8018,8018.0,['Kanga'],['(3 points)'],"['DANZ', 'm0nt', 'Edlinn', 'TjP', 'Sliimey']",31/1/2022
8019,8019.0,['Alke'],['(3 points)'],"['cl0ver', 'Mr Shark', 'Oily', 'slipary', 'Velocity']",31/1/2022
8020,8020.0,['Collateral'],['(2 points)'],"['Screts', 'antwon', 'Zym', 'rayn', 'streaty']",31/1/2022
8021,8021.0,['Apocalypse'],['(1 points)'],"['end[R]', 'jayketh', 'Craftyy', 'harbor', 'ep1phany']",31/1/2022
8022,8022.0,['ex-Lese'],['(1 points)'],"['kyson', 'Mes', 'deqny', 'Archie', 'supar']",31/1/2022
8023,8023.0,['Complexity'],['(33 points)'],"['JT', 'floppy', 'Grim', 'junior', 'FaNg']",24/1/2022
8024,8024.0,['Party Astronauts'],['(23 points)'],"['djay', 'Jonji', 'ben1337', 'PwnAlone', 'cynic']",24/1/2022
8025,8025.0,['ChocoCheck'],['(15 points)'],"['JazzPimp', 'XotiC', 'nosraC', 'CLASIA', 'jeorgesnorts']",24/1/2022
8026,8026.0,['RBG'],['(13 points)'],"['Walco', 'wiz', 'jitter', 'HexT', 'chop']",24/1/2022
8027,8027.0,['Triumph'],['(11 points)'],"['RZU', 'xCeeD', 'Danejoris', 'viz', 'grape']",24/1/2022
8028,8028.0,['InControl'],['(5 points)'],"['krotomo', 'STRiiDER', 'Andrew', 'arcade']",24/1/2022
8029,8029.0,['Eros'],['(5 points)'],"['shutout', 'freshie', 'BeaKie', 'omniscient', 'JTMythic']",24/1/2022
8030,8030.0,['Brazen'],['(5 points)'],"['heretic', 'SolGoat', 'Sway', 'pengnax', 'Izik']",24/1/2022
8031,8031.0,['X13'],['(4 points)'],"['halo', 'Makzwell', 'scar', 'Lemonz', 'garfield']",24/1/2022
8032,8032.0,['ONET4P'],['(4 points)'],"['walker', 'consti', 'Elk', 'Fr3nk1e', 'Pol0']",24/1/2022
8033,8033.0,['voLante'],['(4 points)'],"['GRAHAM', 'taiwi', 'garret', 'Tender']",24/1/2022
8034,8034.0,['ex-Northern Forces'],['(3 points)'],"['Wilky', 'EllisoN', 'D4rtyMontana', 'JAM', 'sam']",24/1/2022
8035,8035.0,['Coldest Riders'],['(3 points)'],"['tweiss', 'Drew', 'landmaz']",24/1/2022
8036,8036.0,['PG'],['(3 points)'],"['Louie', 'captai', 'Nixs', 'Arktos', 'Joshyy']",24/1/2022
8037,8037.0,['Kinship'],['(2 points)'],"['1kyle', 'Livid', 'Average', 'rezy1on']",24/1/2022
8038,8038.0,['CLG Red'],['(2 points)'],"['di^', 'GooseBreeder', 'Emy', 'Juli']",24/1/2022
8039,8039.0,['Levitate'],['(1 points)'],"['micro', 'Drewtheshrew', 'bootylord', 'jermanji', 'JBa']",24/1/2022
8040,8040.0,['Davenport University'],['(1 points)'],"['CoJoMo', 'Pugg', 'slomotion', 'BeBO']",24/1/2022
8041,8041.0,['Omega'],['(1 points)'],"['gir', 'Mellow', 'Talen', 'zebra', 'LukeK']",24/1/2022
8042,8042.0,['Touch Point'],['(1 points)'],"['TiCx', 'PoseidoNN', 'Beastman', 'flixxy', 'xCAPE']",24/1/2022
8043,8043.0,['Disconnected'],['(1 points)'],"['stanislaw', 'SPERMY', 'phantom', 'Delta9']",24/1/2022
